ID_GPS;Country;Partyname;Region;Type_Values;Type_Partysize_vote;V4_Scale;V6_Scale;V8_Scale;V10;V11;V12;V13;V14;V15;V16;V17;Elec_year;PartyPerVote;WVS_LR_MedianVoter;OECD;polity2;FH_Regime;GDP;Longevity
1038;South Africa;Economic Freedom Fighters;4;1;2;1,304347826;4,058823529;8,75;6,133333333;1,578947368;5,666666667;3,166666667;1,8;7,666666667;7,8;7;2014;6,4;5,86;0;9;2;12144,6942;63,5
1039;South Africa;Freedom Front Plus;4;4;1;7,882352941;7,789473684;3,117647059;7,222222222;7,642857143;3,6;5,7;4;1,235294118;2,5;3,583333333;2014;0,9;5,86;0;9;2;12144,6942;63,5
1040;South Africa;Inkatha Freedom Party;4;4;1;7,181818182;7,444444444;3,5;7;6,555555556;4,166666667;4,727272727;4,090909091;2,666666667;4;4,375;2014;2,4;5,86;0;9;2;12144,6942;63,5
1041;South Africa;National Freedom Party;4;4;1;5,5;7,9;4,333333333;6,666666667;8,384615385;3,666666667;4;1,4;2,571428571;3,5;3;2014;1,6;5,86;0;9;2;12144,6942;63,5
1042;South Africa;United Democratic Movement;4;1;1;3,4;4,6;4;5,625;7,142857143;3,857142857;5,6;2,125;4,428571429;2,8;3,142857143;2014;1;5,86;0;9;2;12144,6942;63,5
1043;Zambia;Forum for Democracy and Development Party;4;4;1;6,333333333;8,5;7;-99;7,6;5,5;7,666666667;4,666666667;6,5;2,666666667;3;2016;2,2;6,68;-99;-99;-99;3747,9725;59,5
1044;Zambia;Independents;4;0;2;-99;7;-99;-99;9;3;-99;-99;3;3,5;-99;2016;9,48;6,68;-99;-99;-99;3747,9725;59,5
1045;Zambia;Movement for Multiparty Democracy;4;4;1;5,75;9;1;-99;6,333333333;7;5,5;3,666666667;-99;3,333333333;6;2016;2,7;6,68;-99;-99;-99;3747,9725;59,5
1046;Zambia;Patriotic Front;4;2;3;3,666666667;8,8;8,666666667;6;2,4;7;3,8;3;4;8,25;8,333333333;2016;42,01;6,68;-99;-99;-99;3747,9725;59,5
1047;Zambia;United Party for National Development;4;4;3;8,333333333;7,8;4,75;8;3,75;7,333333333;5,5;4;4,8;3,6;6;2016;40,4;6,68;-99;-99;-99;3747,9725;59,5
1048;Zimbabwe;Independents;4;2;1;4,5;6,2;5,25;-99;8,166666667;2;6,666666667;3,666666667;3;3;5,75;2013;2,252;4,74;0;4;0;2688,4069;60,2
1049;Zimbabwe;Movement for Democratic Change;4;3;3;7,1;3,333333333;5,818181818;5,166666667;6,9;2,666666667;7,818181818;4;2,6;2,333333333;3,777777778;2013;29,847;4,74;0;4;0;2688,4069;60,2
1050;Zimbabwe;Movement for Democratic Change Ncube;4;3;2;7,333333333;3,833333333;4,428571429;3,333333333;7,7;3,75;8,6;4,285714286;1,666666667;2,222222222;4;2013;4,686;4,74;0;4;0;2688,4069;60,2
1051;Zimbabwe;Zimbabwe African National Union – Patriotic Front ;4;2;3;4,153846154;8,357142857;8,5;7,166666667;2,571428571;4,333333333;2,384615385;3,666666667;7,5;8,846153846;9,5;2013;62,791;4,74;0;4;0;2688,4069;60,2
